age,job,marital,education,housing,loan,duration,campaign,pdays,previous,emp.var.rate,nr.employed,subscribe
47,blue-collar,1,-1,0,0,136,1,999,0,1.1,5191,0
42,technician,1,6,0,0,1623,1,999,0,1.1,5191,1
57,technician,1,1,0,1,50,1,999,0,1.1,5191,0
57,technician,1,1,0,0,101,1,999,0,1.1,5191,0
38,blue-collar,1,1,0,1,144,1,999,0,1.1,5191,0
57,technician,1,1,0,0,238,1,999,0,1.1,5191,0
28,student,0,3,1,0,354,1,999,0,1.1,5191,0
60,management,1,5,0,0,451,2,999,0,1.1,5191,0
48,admin.,1,5,1,0,159,1,999,0,1.1,5191,0
47,technician,1,6,1,0,170,1,999,0,1.1,5191,0
40,admin.,1,4,0,0,243,1,999,0,1.1,5191,0
51,management,1,6,1,0,141,2,999,0,1.1,5191,0
48,unemployed,0,1,1,0,112,1,999,0,1.1,5191,0
54,housemaid,1,1,0,0,262,2,999,0,1.1,5191,0
40,blue-collar,1,2,0,1,53,1,999,0,1.1,5191,0
44,admin.,0,3,0,0,134,1,999,0,1.1,5191,0
42,technician,2,4,0,0,204,4,999,0,1.1,5191,0
52,self-employed,1,5,1,0,678,1,999,0,1.1,5191,0
31,blue-collar,0,3,1,0,182,1,999,0,1.1,5191,0
32,services,1,4,0,0,162,1,999,0,1.1,5191,0
44,admin.,1,4,1,1,177,1,999,0,1.1,5191,0
39,management,1,2,0,0,27,1,999,0,1.1,5191,0
57,management,1,6,1,0,699,3,999,0,1.1,5191,0
52,admin.,1,1,1,0,358,1,999,0,1.1,5191,0
42,management,1,5,0,0,1677,1,999,0,1.1,5191,1
42,technician,0,6,-1,-1,529,1,999,0,1.1,5191,0
43,management,1,6,1,0,310,1,999,0,1.1,5191,0
31,admin.,2,4,0,0,47,1,999,0,1.1,5191,0
29,admin.,1,5,1,0,379,1,999,0,1.1,5191,0
57,blue-collar,2,1,0,0,30,2,999,0,1.1,5191,0
44,blue-collar,1,3,0,0,472,1,999,0,1.1,5191,0
59,unknown,1,-1,0,0,113,1,999,0,1.1,5191,0
39,blue-collar,1,1,0,0,114,1,999,0,1.1,5191,0
57,retired,1,5,0,0,116,1,999,0,1.1,5191,0
41,management,1,-1,0,0,448,1,999,0,1.1,5191,0
37,technician,0,4,0,1,264,1,999,0,1.1,5191,0
38,services,1,4,1,0,169,1,999,0,1.1,5191,0
42,retired,1,1,0,0,145,1,999,0,1.1,5191,0
49,unknown,1,-1,1,0,288,1,999,0,1.1,5191,0
54,management,1,2,1,1,381,1,999,0,1.1,5191,0
36,admin.,1,5,-1,-1,176,2,999,0,1.1,5191,0
32,admin.,0,5,0,0,215,1,999,0,1.1,5191,0
35,technician,1,6,1,0,278,1,999,0,1.1,5191,0
45,housemaid,1,6,0,0,188,2,999,0,1.1,5191,0
56,technician,1,-1,1,0,174,2,999,0,1.1,5191,0
34,technician,1,5,1,0,226,2,999,0,1.1,5191,0
41,unemployed,1,3,0,0,111,2,999,0,1.1,5191,0
41,services,1,3,0,0,157,2,999,0,1.1,5191,0
36,blue-collar,1,3,0,0,46,1,999,0,1.1,5191,0
32,admin.,0,5,-1,-1,49,1,999,0,1.1,5191,0
31,services,1,4,-1,-1,374,1,999,0,1.1,5191,0
38,technician,1,6,1,0,349,1,999,0,1.1,5191,0
35,admin.,2,5,1,0,325,1,999,0,1.1,5191,0
53,admin.,1,6,1,0,233,2,999,0,1.1,5191,0
51,admin.,1,2,1,0,531,1,999,0,1.1,5191,0
56,entrepreneur,1,5,0,0,153,1,999,0,1.1,5191,0
33,admin.,1,3,-1,-1,80,1,999,0,1.1,5191,0
33,admin.,1,3,0,0,198,1,999,0,1.1,5191,0
51,services,2,4,1,0,568,1,999,0,1.1,5191,0
39,services,1,4,1,0,918,1,999,0,1.1,5191,1
45,entrepreneur,1,5,0,0,82,1,999,0,1.1,5191,0
40,technician,0,5,0,0,198,3,999,0,1.1,5191,0
60,unknown,0,-1,1,0,211,1,999,0,1.1,5191,0
33,technician,1,5,1,0,120,1,999,0,1.1,5191,0
47,blue-collar,1,4,1,0,269,1,999,0,1.1,5191,0
48,blue-collar,1,1,0,0,128,1,999,0,1.1,5191,0
43,entrepreneur,1,4,0,0,166,2,999,0,1.1,5191,0
37,management,1,5,1,0,211,1,999,0,1.1,5191,0
50,services,1,3,1,1,369,1,999,0,1.1,5191,0
59,entrepreneur,1,4,1,0,91,1,999,0,1.1,5191,0
32,technician,1,-1,1,0,267,2,999,0,1.1,5191,0
42,housemaid,0,1,1,0,198,1,999,0,1.1,5191,0
52,blue-collar,1,1,0,0,371,2,999,0,1.1,5191,0
42,blue-collar,1,-1,0,0,288,2,999,0,1.1,5191,0
42,admin.,1,-1,0,0,221,1,999,0,1.1,5191,0
40,management,1,3,-1,-1,427,1,999,0,1.1,5191,0
38,blue-collar,1,3,0,0,310,1,999,0,1.1,5191,0
39,blue-collar,1,2,1,0,158,1,999,0,1.1,5191,0
39,blue-collar,1,2,0,0,198,1,999,0,1.1,5191,0
38,admin.,1,4,0,0,145,1,999,0,1.1,5191,0
47,admin.,0,-1,1,0,247,1,999,0,1.1,5191,0
30,services,0,4,0,0,102,1,999,0,1.1,5191,0
38,admin.,2,4,1,1,179,2,999,0,1.1,5191,0
39,technician,2,5,0,0,73,1,999,0,1.1,5191,0
44,admin.,1,4,0,0,263,2,999,0,1.1,5191,0
36,admin.,1,4,0,0,342,2,999,0,1.1,5191,0
41,services,1,4,1,1,41,1,999,0,1.1,5191,0
41,blue-collar,1,2,0,0,13,1,999,0,1.1,5191,0
35,blue-collar,1,3,0,0,79,2,999,0,1.1,5191,0
41,technician,1,4,0,0,358,1,999,0,1.1,5191,0
36,services,1,4,0,0,162,1,999,0,1.1,5191,0
35,admin.,0,4,1,1,150,1,999,0,1.1,5191,0
33,blue-collar,0,1,0,0,26,1,999,0,1.1,5191,0
38,admin.,0,2,0,0,250,1,999,0,1.1,5191,0
33,self-employed,1,5,0,0,792,1,999,0,1.1,5191,0
55,self-employed,1,-1,0,0,146,1,999,0,1.1,5191,0
36,blue-collar,0,3,0,0,440,1,999,0,1.1,5191,0
57,technician,1,6,0,1,289,1,999,0,1.1,5191,0
32,entrepreneur,0,5,1,0,242,2,999,0,1.1,5191,0
30,self-employed,0,4,1,0,123,1,999,0,1.1,5191,0
43,admin.,1,6,1,1,161,2,999,0,1.1,5191,0
46,admin.,1,5,0,0,268,2,999,0,1.1,5191,0
35,admin.,2,4,0,1,259,2,999,0,1.1,5191,0
34,admin.,0,5,1,1,26,1,999,0,1.1,5191,0
50,blue-collar,1,1,-1,-1,153,1,999,0,1.1,5191,0
39,admin.,0,5,0,0,424,2,999,0,1.1,5191,0
39,blue-collar,1,3,0,0,375,1,999,0,1.1,5191,0
42,entrepreneur,1,2,0,0,179,2,999,0,1.1,5191,0
57,retired,1,5,1,0,383,1,999,0,1.1,5191,0
45,blue-collar,1,1,0,0,440,1,999,0,1.1,5191,0
40,technician,1,1,0,1,195,1,999,0,1.1,5191,0
42,blue-collar,1,4,0,1,1297,3,999,0,1.1,5191,1
40,technician,1,1,0,0,217,1,999,0,1.1,5191,0
38,blue-collar,0,1,0,0,87,1,999,0,1.1,5191,0
39,blue-collar,1,2,1,1,427,1,999,0,1.1,5191,0
41,blue-collar,1,1,0,0,189,1,999,0,1.1,5191,0
39,blue-collar,1,2,1,0,502,1,999,0,1.1,5191,0
41,blue-collar,1,1,1,1,260,1,999,0,1.1,5191,0
45,admin.,1,5,0,0,209,1,999,0,1.1,5191,0
35,admin.,2,5,-1,-1,179,1,999,0,1.1,5191,0
35,admin.,1,2,1,0,179,1,999,0,1.1,5191,0
49,blue-collar,1,4,0,0,69,1,999,0,1.1,5191,0
36,technician,1,-1,0,0,105,2,999,0,1.1,5191,0
23,admin.,0,5,0,0,266,3,999,0,1.1,5191,0
43,unemployed,1,5,-1,-1,87,2,999,0,1.1,5191,0
49,entrepreneur,1,6,-1,-1,524,2,999,0,1.1,5191,0
36,technician,1,6,-1,-1,155,2,999,0,1.1,5191,0
51,blue-collar,1,3,1,0,162,2,999,0,1.1,5191,0
56,retired,1,1,1,1,316,4,999,0,1.1,5191,0
45,housemaid,1,4,0,0,352,2,999,0,1.1,5191,0
42,admin.,1,4,0,0,695,3,999,0,1.1,5191,0
41,admin.,2,4,0,0,76,4,999,0,1.1,5191,0
32,services,1,4,0,1,535,2,999,0,1.1,5191,0
46,management,1,5,0,0,310,2,999,0,1.1,5191,0
37,blue-collar,1,-1,0,0,390,3,999,0,1.1,5191,0
53,management,1,5,0,0,369,1,999,0,1.1,5191,0
30,blue-collar,1,1,0,0,112,2,999,0,1.1,5191,0
45,unknown,1,-1,0,0,79,1,999,0,1.1,5191,0
24,technician,0,6,0,1,140,2,999,0,1.1,5191,0
45,unknown,1,-1,0,0,315,1,999,0,1.1,5191,0
34,admin.,0,5,0,1,262,2,999,0,1.1,5191,0
41,management,1,5,0,0,174,2,999,0,1.1,5191,0
59,blue-collar,1,1,1,0,424,2,999,0,1.1,5191,0
45,blue-collar,1,1,0,0,135,1,999,0,1.1,5191,0
54,blue-collar,1,2,0,0,36,5,999,0,1.1,5191,0
32,technician,1,6,0,0,1906,3,999,0,1.1,5191,0
33,technician,1,6,1,0,219,2,999,0,1.1,5191,0
32,admin.,1,5,0,0,135,1,999,0,1.1,5191,0
34,services,0,4,-1,-1,147,2,999,0,1.1,5191,0
46,management,1,5,0,0,407,2,999,0,1.1,5191,0
57,technician,1,6,1,0,402,4,999,0,1.1,5191,0
42,technician,1,3,0,0,209,1,999,0,1.1,5191,0
48,admin.,1,6,1,0,92,2,999,0,1.1,5191,0
58,admin.,2,5,1,0,208,1,999,0,1.1,5191,0
34,services,1,4,0,0,193,1,999,0,1.1,5191,0
32,admin.,0,5,1,1,65,1,999,0,1.1,5191,0
48,blue-collar,1,3,0,0,284,2,999,0,1.1,5191,0
47,blue-collar,1,3,0,0,285,1,999,0,1.1,5191,0
31,services,1,4,0,0,231,1,999,0,1.1,5191,0
32,admin.,0,5,1,0,278,1,999,0,1.1,5191,0
32,admin.,0,5,0,0,389,1,999,0,1.1,5191,0
36,services,1,4,0,0,158,1,999,0,1.1,5191,0
53,blue-collar,1,1,0,1,78,2,999,0,1.1,5191,0
37,blue-collar,1,3,0,0,258,5,999,0,1.1,5191,0
50,services,1,4,0,0,87,1,999,0,1.1,5191,0
46,blue-collar,1,2,1,0,147,2,999,0,1.1,5191,0
41,admin.,1,4,0,0,635,1,999,0,1.1,5191,0
43,blue-collar,0,1,0,0,289,1,999,0,1.1,5191,0
51,management,1,5,1,0,170,3,999,0,1.1,5191,0
38,admin.,1,5,1,0,802,1,999,0,1.1,5191,0
41,technician,1,2,1,0,381,2,999,0,1.1,5191,0
39,services,1,4,0,0,218,4,999,0,1.1,5191,0
52,blue-collar,1,1,0,0,57,2,999,0,1.1,5191,0
37,technician,1,6,1,0,304,2,999,0,1.1,5191,0
41,admin.,1,3,1,0,241,3,999,0,1.1,5191,0
46,admin.,2,5,1,1,230,1,999,0,1.1,5191,0
47,technician,1,6,0,0,79,4,999,0,1.1,5191,0
35,technician,1,6,0,0,262,3,999,0,1.1,5191,0
38,services,1,4,0,0,392,2,999,0,1.1,5191,0
30,blue-collar,0,-1,1,1,201,2,999,0,1.1,5191,0
46,blue-collar,1,3,1,0,145,1,999,0,1.1,5191,0
30,technician,1,6,0,0,252,1,999,0,1.1,5191,0
35,services,0,1,0,0,329,1,999,0,1.1,5191,0
58,admin.,1,-1,1,0,328,2,999,0,1.1,5191,0
40,technician,1,6,0,0,191,2,999,0,1.1,5191,0
34,technician,1,5,0,0,116,2,999,0,1.1,5191,0
30,admin.,0,5,0,0,246,1,999,0,1.1,5191,0
38,services,1,2,0,0,532,2,999,0,1.1,5191,0
55,management,0,1,0,0,293,1,999,0,1.1,5191,0
55,management,1,5,1,0,416,3,999,0,1.1,5191,0
45,technician,0,6,1,0,37,2,999,0,1.1,5191,0
36,admin.,1,5,1,1,132,2,999,0,1.1,5191,0
32,admin.,0,5,0,0,530,2,999,0,1.1,5191,0
35,technician,1,-1,1,0,175,3,999,0,1.1,5191,0
55,management,2,5,1,0,90,5,999,0,1.1,5191,0
49,housemaid,1,1,-1,-1,524,2,999,0,1.1,5191,0
29,admin.,1,4,1,0,29,3,999,0,1.1,5191,0
34,blue-collar,1,1,1,0,311,2,999,0,1.1,5191,0
54,retired,1,4,1,0,412,1,999,0,1.1,5191,0
36,technician,0,6,0,0,211,2,999,0,1.1,5191,0
30,management,0,5,1,0,312,3,999,0,1.1,5191,0
33,housemaid,2,5,0,0,392,1,999,0,1.1,5191,0
37,blue-collar,1,4,0,0,191,1,999,0,1.1,5191,0
36,technician,1,3,1,0,284,2,999,0,1.1,5191,0
33,blue-collar,1,4,0,0,328,1,999,0,1.1,5191,0
32,housemaid,1,4,1,0,100,1,999,0,1.1,5191,0
32,housemaid,1,4,0,0,226,1,999,0,1.1,5191,0
50,blue-collar,1,1,1,0,507,1,999,0,1.1,5191,0
39,blue-collar,1,3,0,1,333,2,999,0,1.1,5191,0
51,blue-collar,2,-1,1,1,128,2,999,0,1.1,5191,0
33,services,1,4,0,0,322,2,999,0,1.1,5191,0
33,services,1,1,0,0,202,4,999,0,1.1,5191,0
56,management,1,5,0,1,92,2,999,0,1.1,5191,0
39,management,2,5,1,0,205,2,999,0,1.1,5191,0
33,self-employed,0,5,0,0,739,3,999,0,1.1,5191,0
59,retired,2,1,0,0,273,2,999,0,1.1,5191,0
42,admin.,0,-1,1,0,339,3,999,0,1.1,5191,0
43,services,1,4,0,1,262,1,999,0,1.1,5191,0
35,admin.,1,5,-1,-1,308,3,999,0,1.1,5191,0
46,blue-collar,1,2,1,0,467,2,999,0,1.1,5191,0
27,technician,1,3,0,1,245,2,999,0,1.1,5191,0
47,admin.,2,5,1,0,160,3,999,0,1.1,5191,0
31,admin.,0,5,0,0,189,2,999,0,1.1,5191,0
32,blue-collar,1,3,1,0,477,1,999,0,1.1,5191,0
54,admin.,1,4,0,0,65,3,999,0,1.1,5191,0
56,management,1,5,0,0,191,1,999,0,1.1,5191,0
48,services,0,4,1,0,196,2,999,0,1.1,5191,0
44,admin.,1,4,1,0,221,2,999,0,1.1,5191,0
46,admin.,1,4,0,1,197,2,999,0,1.1,5191,0
45,services,1,4,1,0,178,2,999,0,1.1,5191,0
43,admin.,1,6,0,1,221,2,999,0,1.1,5191,0
40,admin.,0,4,0,0,64,2,999,0,1.1,5191,0
56,management,1,5,1,0,75,2,999,0,1.1,5191,0
47,entrepreneur,1,6,0,0,400,2,999,0,1.1,5191,0
39,management,2,5,1,0,378,3,999,0,1.1,5191,0
48,technician,1,1,0,0,118,2,999,0,1.1,5191,0
45,housemaid,1,6,1,0,1597,2,999,0,1.1,5191,1
36,self-employed,1,5,0,0,346,2,999,0,1.1,5191,0
49,management,1,6,1,0,107,2,999,0,1.1,5191,0
46,services,1,4,0,0,60,3,999,0,1.1,5191,0
38,blue-collar,1,3,1,0,276,2,999,0,1.1,5191,0
50,housemaid,1,1,1,0,176,2,999,0,1.1,5191,0
27,admin.,0,4,1,0,390,2,999,0,1.1,5191,0
40,technician,1,6,1,0,251,3,999,0,1.1,5191,0
46,management,1,5,1,0,716,2,999,0,1.1,5191,0
40,admin.,2,5,1,0,189,3,999,0,1.1,5191,0
33,management,0,5,0,0,125,2,999,0,1.1,5191,0
54,retired,1,4,1,0,234,2,999,0,1.1,5191,0
52,blue-collar,1,1,1,0,79,2,999,0,1.1,5191,0
53,admin.,1,5,1,0,13,6,999,0,1.1,5191,0
49,services,1,4,0,0,296,3,999,0,1.1,5191,0
42,blue-collar,1,1,0,0,114,2,999,0,1.1,5191,0
49,housemaid,1,1,0,0,283,3,999,0,1.1,5191,0
40,entrepreneur,1,3,0,0,109,2,999,0,1.1,5191,0
59,admin.,1,5,0,0,132,2,999,0,1.1,5191,0
51,self-employed,1,3,1,0,144,2,999,0,1.1,5191,0
57,housemaid,1,2,1,0,121,2,999,0,1.1,5191,0
38,self-employed,2,3,1,0,95,3,999,0,1.1,5191,0
52,self-employed,1,5,0,0,31,3,999,0,1.1,5191,0
26,unemployed,0,3,1,0,112,3,999,0,1.1,5191,0
35,admin.,1,5,1,1,161,2,999,0,1.1,5191,0
51,admin.,1,5,0,0,87,4,999,0,1.1,5191,0
43,blue-collar,1,1,1,1,593,2,999,0,1.1,5191,0
42,admin.,1,4,1,0,99,2,999,0,1.1,5191,0
60,retired,2,5,1,0,198,2,999,0,1.1,5191,0
36,blue-collar,1,3,1,0,285,2,999,0,1.1,5191,0
57,management,1,5,0,0,190,3,999,0,1.1,5191,0
35,student,0,5,0,0,172,5,999,0,1.1,5191,0
30,admin.,1,5,0,0,178,2,999,0,1.1,5191,0
43,services,1,4,0,0,174,2,999,0,1.1,5191,0
40,technician,1,3,0,0,631,2,999,0,1.1,5191,0
45,technician,1,5,0,0,152,3,999,0,1.1,5191,0
56,retired,1,4,0,0,176,5,999,0,1.1,5191,0
46,services,1,2,0,0,32,3,999,0,1.1,5191,0
41,blue-collar,1,1,1,0,1529,2,999,0,1.1,5191,0
42,admin.,1,5,1,0,254,2,999,0,1.1,5191,0
56,blue-collar,1,1,0,0,214,2,999,0,1.1,5191,0
43,entrepreneur,1,1,1,0,147,3,999,0,1.1,5191,0
34,blue-collar,1,1,0,0,800,4,999,0,1.1,5191,0
38,services,1,4,1,0,106,2,999,0,1.1,5191,0
40,technician,1,3,0,0,135,2,999,0,1.1,5191,0
38,admin.,1,4,0,0,112,4,999,0,1.1,5191,0
48,entrepreneur,1,5,1,0,222,2,999,0,1.1,5191,0
27,blue-collar,1,3,1,0,314,3,999,0,1.1,5191,0
24,technician,0,6,0,0,421,2,999,0,1.1,5191,0
47,admin.,0,-1,1,1,410,2,999,0,1.1,5191,0
48,blue-collar,1,6,0,0,207,3,999,0,1.1,5191,0
31,admin.,0,4,1,1,239,2,999,0,1.1,5191,0
39,self-employed,0,1,1,0,83,4,999,0,1.1,5191,0
41,technician,0,5,0,0,160,3,999,0,1.1,5191,0
49,blue-collar,1,1,1,0,42,3,999,0,1.1,5191,0
56,retired,1,1,0,0,55,2,999,0,1.1,5191,0
49,admin.,1,4,0,0,157,2,999,0,1.1,5191,0
47,unemployed,2,5,0,0,303,3,999,0,1.1,5191,0
44,blue-collar,1,-1,1,0,336,3,999,0,1.1,5191,0
48,admin.,2,4,0,0,233,2,999,0,1.1,5191,0
55,housemaid,1,1,1,1,211,2,999,0,1.1,5191,0
59,management,1,1,1,0,88,5,999,0,1.1,5191,0
44,technician,0,6,1,1,139,2,999,0,1.1,5191,0
46,blue-collar,1,3,0,1,329,3,999,0,1.1,5191,0
39,blue-collar,2,2,1,0,305,2,999,0,1.1,5191,0
38,unemployed,1,1,1,1,206,2,999,0,1.1,5191,0
36,services,1,4,1,0,128,2,999,0,1.1,5191,0
29,admin.,0,5,0,0,122,3,999,0,1.1,5191,0
31,technician,0,6,1,0,343,3,999,0,1.1,5191,0
30,services,2,3,0,1,126,2,999,0,1.1,5191,0
36,blue-collar,1,1,1,0,249,3,999,0,1.1,5191,0
60,blue-collar,1,6,0,0,59,3,999,0,1.1,5191,0
36,admin.,1,5,1,0,166,3,999,0,1.1,5191,0
32,services,1,4,0,0,190,3,999,0,1.1,5191,0
39,blue-collar,1,3,1,0,216,2,999,0,1.1,5191,0
30,services,1,5,1,0,51,3,999,0,1.1,5191,0
39,blue-collar,1,1,0,0,169,3,999,0,1.1,5191,0
37,blue-collar,1,3,1,0,148,3,999,0,1.1,5191,0
39,blue-collar,1,6,1,0,132,3,999,0,1.1,5191,0
46,blue-collar,1,1,0,0,117,3,999,0,1.1,5191,0
43,unemployed,1,1,0,0,275,4,999,0,1.1,5191,0
37,services,1,4,1,0,124,2,999,0,1.1,5191,0
30,technician,1,5,0,0,118,3,999,0,1.1,5191,0
38,technician,1,6,0,0,479,2,999,0,1.1,5191,0
31,technician,1,5,1,0,285,3,999,0,1.1,5191,0
44,admin.,1,5,0,0,322,2,999,0,1.1,5191,0
44,self-employed,1,5,0,0,202,2,999,0,1.1,5191,0
38,technician,1,-1,-1,-1,162,2,999,0,1.1,5191,0
30,student,0,4,0,0,216,3,999,0,1.1,5191,0
37,blue-collar,1,1,-1,-1,195,2,999,0,1.1,5191,0
54,housemaid,2,-1,1,0,96,2,999,0,1.1,5191,0
41,management,1,-1,1,0,149,2,999,0,1.1,5191,0
43,technician,1,6,0,0,720,2,999,0,1.1,5191,0
38,housemaid,1,3,0,0,92,2,999,0,1.1,5191,0
41,blue-collar,1,1,1,0,188,2,999,0,1.1,5191,0
38,blue-collar,0,-1,0,1,70,2,999,0,1.1,5191,0
33,blue-collar,1,3,-1,-1,141,3,999,0,1.1,5191,0
32,admin.,1,4,1,0,395,2,999,0,1.1,5191,0
30,services,1,4,0,0,629,2,999,0,1.1,5191,0
43,technician,1,2,1,0,261,3,999,0,1.1,5191,0
30,services,1,4,1,0,502,1,999,0,1.1,5191,0
36,technician,2,6,0,0,446,1,999,0,1.1,5191,0
38,blue-collar,1,2,-1,-1,131,3,999,0,1.1,5191,0
35,blue-collar,0,2,1,0,198,3,999,0,1.1,5191,0
50,self-employed,1,5,0,0,312,1,999,0,1.1,5191,0
38,blue-collar,1,3,1,0,275,6,999,0,1.1,5191,0
58,admin.,1,1,0,1,120,2,999,0,1.1,5191,0
50,technician,1,6,1,0,333,4,999,0,1.1,5191,0
33,blue-collar,0,3,0,0,113,1,999,0,1.1,5191,0
33,blue-collar,0,3,-1,-1,150,1,999,0,1.1,5191,0
44,management,0,5,1,1,91,1,999,0,1.1,5191,0
31,management,1,4,0,0,296,1,999,0,1.1,5191,0
40,entrepreneur,1,3,0,0,128,3,999,0,1.1,5191,0
28,unknown,0,3,0,0,298,1,999,0,1.1,5191,0
36,services,0,-1,1,0,326,1,999,0,1.1,5191,0
44,blue-collar,0,4,0,0,292,1,999,0,1.1,5191,0
38,blue-collar,2,-1,1,0,215,1,999,0,1.1,5191,0
33,blue-collar,1,3,-1,-1,97,1,999,0,1.1,5191,0
39,blue-collar,2,2,1,1,32,1,999,0,1.1,5191,0
47,blue-collar,0,1,1,0,162,1,999,0,1.1,5191,0
47,services,2,4,0,0,421,1,999,0,1.1,5191,0
35,entrepreneur,0,6,0,0,268,1,999,0,1.1,5191,0
42,admin.,2,5,0,0,232,1,999,0,1.1,5191,0
36,admin.,1,4,0,0,152,3,999,0,1.1,5191,0
35,technician,1,2,0,0,104,2,999,0,1.1,5191,0
36,services,0,-1,1,0,852,1,999,0,1.1,5191,0
56,entrepreneur,1,5,1,0,159,2,999,0,1.1,5191,0
26,admin.,0,4,0,0,416,2,999,0,1.1,5191,0
31,admin.,0,5,1,1,174,1,999,0,1.1,5191,0
57,self-employed,0,4,0,0,139,1,999,0,1.1,5191,0
39,services,1,4,0,0,193,1,999,0,1.1,5191,0
43,blue-collar,1,4,1,0,294,1,999,0,1.1,5191,0
50,admin.,1,5,0,0,102,1,999,0,1.1,5191,0
52,blue-collar,0,4,-1,-1,124,1,999,0,1.1,5191,0
39,blue-collar,2,3,0,0,143,1,999,0,1.1,5191,0
44,technician,0,-1,1,0,231,1,999,0,1.1,5191,0
36,housemaid,1,1,1,0,128,1,999,0,1.1,5191,0
54,management,1,4,1,0,74,1,999,0,1.1,5191,0
27,admin.,0,3,1,0,105,2,999,0,1.1,5191,0
31,admin.,0,5,0,0,992,1,999,0,1.1,5191,1
31,admin.,1,5,0,0,168,1,999,0,1.1,5191,0
28,blue-collar,1,2,0,0,250,1,999,0,1.1,5191,0
31,management,0,5,1,0,254,1,999,0,1.1,5191,0
30,management,2,4,0,1,149,1,999,0,1.1,5191,0
52,technician,1,6,1,0,133,2,999,0,1.1,5191,0
37,technician,2,6,0,0,374,1,999,0,1.1,5191,0
30,services,1,5,1,0,425,6,999,0,1.1,5191,0
45,blue-collar,1,3,1,1,207,1,999,0,1.1,5191,0
54,technician,1,5,1,0,464,1,999,0,1.1,5191,0
49,entrepreneur,1,3,1,0,439,1,999,0,1.1,5191,0
44,admin.,1,4,0,0,83,3,999,0,1.1,5191,0
28,student,0,3,1,1,732,2,999,0,1.1,5191,1
53,technician,1,4,1,0,149,1,999,0,1.1,5191,0
45,blue-collar,1,3,1,0,142,1,999,0,1.1,5191,0
45,blue-collar,1,3,0,0,121,1,999,0,1.1,5191,0
51,admin.,1,4,1,0,359,1,999,0,1.1,5191,0
41,blue-collar,1,3,1,0,112,1,999,0,1.1,5191,0
43,technician,1,6,1,0,274,4,999,0,1.1,5191,0
31,admin.,0,5,1,0,325,2,999,0,1.1,5191,0
39,admin.,0,-1,1,0,1521,1,999,0,1.1,5191,0
38,technician,1,6,0,0,216,1,999,0,1.1,5191,0
50,entrepreneur,1,3,1,1,161,1,999,0,1.1,5191,0
53,admin.,0,5,1,0,122,2,999,0,1.1,5191,0
44,admin.,2,4,1,0,800,1,999,0,1.1,5191,0
53,blue-collar,1,3,1,1,615,1,999,0,1.1,5191,0
24,services,0,4,0,0,111,1,999,0,1.1,5191,0
34,admin.,0,4,1,0,359,1,999,0,1.1,5191,0
40,technician,1,6,1,0,327,3,999,0,1.1,5191,0
57,management,2,5,1,0,236,1,999,0,1.1,5191,0
43,blue-collar,1,1,1,0,227,1,999,0,1.1,5191,0
31,blue-collar,1,2,0,0,109,1,999,0,1.1,5191,0
31,services,1,2,1,0,492,2,999,0,1.1,5191,0
31,blue-collar,1,2,1,0,298,1,999,0,1.1,5191,0
45,housemaid,1,1,1,0,83,2,999,0,1.1,5191,0
38,admin.,1,5,0,0,241,2,999,0,1.1,5191,0
41,entrepreneur,1,5,1,0,1138,1,999,0,1.1,5191,1
47,blue-collar,1,6,1,0,131,1,999,0,1.1,5191,0
42,blue-collar,1,2,0,0,123,1,999,0,1.1,5191,0
35,blue-collar,0,-1,1,0,125,1,999,0,1.1,5191,0
40,management,1,5,1,0,295,2,999,0,1.1,5191,0
42,blue-collar,1,2,0,0,287,1,999,0,1.1,5191,0
34,technician,1,6,1,0,109,1,999,0,1.1,5191,0
48,admin.,0,5,1,0,140,2,999,0,1.1,5191,0
35,blue-collar,1,-1,1,1,52,1,999,0,1.1,5191,0
33,blue-collar,1,4,1,0,233,1,999,0,1.1,5191,0
37,technician,1,6,1,0,254,1,999,0,1.1,5191,0
43,technician,1,6,1,0,255,1,999,0,1.1,5191,0
42,admin.,0,-1,0,0,126,1,999,0,1.1,5191,0
46,admin.,2,5,1,0,184,2,999,0,1.1,5191,0
37,blue-collar,0,3,1,0,591,1,999,0,1.1,5191,1
40,blue-collar,1,4,1,0,294,1,999,0,1.1,5191,0
40,blue-collar,1,4,1,0,285,1,999,0,1.1,5191,0
59,entrepreneur,2,4,1,0,173,1,999,0,1.1,5191,0
43,technician,0,5,0,0,336,1,999,0,1.1,5191,0
44,blue-collar,1,2,1,1,344,1,999,0,1.1,5191,0
44,blue-collar,1,1,1,0,786,1,999,0,1.1,5191,1
41,admin.,1,5,1,0,153,1,999,0,1.1,5191,0
28,unknown,0,3,1,0,99,2,999,0,1.1,5191,0
48,services,1,4,1,0,243,1,999,0,1.1,5191,0
31,admin.,0,4,1,0,260,1,999,0,1.1,5191,0
27,blue-collar,1,3,1,0,164,2,999,0,1.1,5191,0
43,technician,0,5,1,0,255,2,999,0,1.1,5191,0
47,retired,1,1,1,0,47,1,999,0,1.1,5191,0
40,blue-collar,2,-1,1,0,110,2,999,0,1.1,5191,0
43,unknown,1,4,0,0,463,1,999,0,1.1,5191,0
29,technician,1,6,1,0,192,1,999,0,1.1,5191,0
54,admin.,1,5,0,0,388,7,999,0,1.1,5191,0
36,technician,1,6,0,0,221,1,999,0,1.1,5191,0
30,admin.,0,5,0,0,25,1,999,0,1.1,5191,0
